condition,image_id,G_actual,G_neutral,Delta_G,cosine_sim
B,12684,9.258664795197546e-05,7.262540748342872e-05,1.9961240468546748e-05,0.9999994039535522
B,12690,0.00010607132571749389,0.0009812709176912904,-0.0008751995919737965,0.9985390901565552
B,12881,0.0004401245678309351,9.249426511814818e-05,0.00034763030271278694,0.999504566192627
B,12948,12.366620063781738,0.4404815137386322,11.926138550043106,0.9940539598464966
B,13100,0.0015443072188645601,0.0008036440121941268,0.0007406632066704333,0.9999079704284668
B,13062,0.005623874720185995,0.00015880212595220655,0.0054650725942337885,0.9973886013031006
B,13454,2.9127317247912288e-05,0.0011135240783914924,-0.00108439676114358,0.9949756860733032
B,13348,0.016677888110280037,0.00016909552505239844,0.01650879258522764,0.9948487281799316
B,13472,7.477182225557044e-05,0.0005691207479685545,-0.0004943489257129841,0.9990675449371338
B,13455,0.011058581992983818,0.31183141469955444,-0.3007728327065706,0.9955606460571289
B,13503,0.00028853383264504373,0.01828855648636818,-0.018000022653723136,0.9921783208847046
B,13530,0.00012846686877310276,0.004436074756085873,-0.00430760788731277,0.9949362277984619
B,13540,3.090518293902278e-05,0.001714993268251419,-0.0016840880853123963,0.9885427951812744
B,13508,8.248785161413252e-05,0.0003310264437459409,-0.0002485385921318084,0.9994267225265503
B,13611,7.878605538280681e-05,0.0011417004279792309,-0.001062914372596424,0.9978123903274536
B,13788,0.0005757110193371773,0.0005361104849725962,3.960053436458111e-05,0.9999998807907104
B,13861,0.00191011733841151,0.00019591880845837295,0.001714198529953137,0.998747706413269
B,13656,9.29616071516648e-05,0.0009635334718041122,-0.0008705718646524474,0.9986127614974976
B,13876,0.0010110227158293128,0.0019852491095662117,-0.0009742263937368989,0.9998667240142822
B,13888,8.543015428585932e-05,0.0011538421967998147,-0.0010684120425139554,0.9982990026473999
B,13878,0.0002798284695018083,0.0018609785474836826,-0.0015811500779818743,0.9989831447601318
B,13881,0.00039918447146192193,0.002985382452607155,-0.002586197981145233,0.998481035232544
B,13973,8.058231469476596e-05,0.0004259914858266711,-0.00034540917113190517,0.9992643594741821
B,13981,0.5552085638046265,0.003727181348949671,0.5514813824556768,0.9928574562072754
B,14030,0.4529661536216736,0.09862404316663742,0.35434211045503616,0.9993438124656677
B,14016,0.0008223357726819813,0.002387194661423564,-0.0015648588887415826,0.9995635747909546
B,14096,0.011244296096265316,0.00018711911980062723,0.011057176976464689,0.9948437809944153
B,14095,1.9797313143499196e-05,0.0007622955017723143,-0.0007424981886288151,0.9944349527359009
B,14113,0.002353150863200426,0.007729498669505119,-0.005376347806304693,0.9995787143707275
B,14080,0.0004415525181684643,0.005487430840730667,-0.005045878322562203,0.9979966878890991
B,14128,1.6161955500137992e-05,0.00024029647465795279,-0.0002241345191578148,0.9992155432701111
B,14165,0.00032255330006591976,0.0016878395108506083,-0.0013652862107846886,0.9991665482521057
B,14186,1.5996005458873697e-05,0.0007626696024090052,-0.0007466735969501315,0.9936583042144775
B,14184,0.0006763951969332993,0.009396746754646301,-0.008720351557713002,0.9974730014801025
B,14227,0.0003288669977337122,0.0018617907771840692,-0.001532923779450357,0.9987605810165405
B,14218,0.0011384474346414208,0.008139468729496002,-0.007001021294854581,0.9988518953323364
B,14220,0.0001043869269778952,0.0011446652933955193,-0.001040278366417624,0.998353123664856
B,14214,0.00017092065536417067,0.008095700293779373,-0.007924779638415202,0.9958400726318359
B,14290,0.0005517196259461343,0.0021330229938030243,-0.00158130336785689,0.9995519518852234
B,14301,0.0030289972200989723,0.006055546924471855,-0.003026549704372883,0.9998337030410767
B,14264,2.444188794470392e-05,0.0004925200482830405,-0.0004680781603383366,0.9998469352722168
B,14262,0.0003366379241924733,0.009539993479847908,-0.009203355555655435,0.9967626929283142
B,14334,0.0012535136193037033,0.0008686623768880963,0.000384851242415607,0.9999469518661499
B,14359,0.000583406537771225,2.242334812763147e-05,0.0005609831896435935,0.9989766478538513
B,14321,9.682115342002362e-05,0.0008180984877981246,-0.0007212773343781009,0.998543381690979
B,14349,0.0077154082246124744,0.01249837875366211,-0.004782970529049635,0.9999115467071533
B,14393,0.012333321385085583,0.008240471594035625,0.004092849791049957,0.9999561309814453
B,14589,3.494973498163745e-05,0.0002534346713218838,-0.00021848493634024635,0.9995161294937134
B,14555,0.0007869419059716165,1.1669511877698824e-05,0.0007752723940939177,0.9916421175003052
B,14399,0.00023244427575264126,0.004816695582121611,-0.004584251306368969,0.9967226982116699
B,14626,9.700820373836905e-05,0.0006603680667467415,-0.0005633598630083725,0.9985660910606384
B,14637,0.0007136533386074007,0.005546505097299814,-0.004832851758692414,0.9986799359321594
B,14623,0.0005198227008804679,0.0022334004752337933,-0.0017135777743533254,0.9994759559631348
B,14618,0.24433548748493195,1.0965741872787476,-0.8522386997938156,0.9989782571792603
B,14685,0.2899576723575592,0.4530303180217743,-0.1630726456642151,0.999928891658783
B,14662,0.0005427320720627904,0.008323390036821365,-0.007780657964758575,0.9969382286071777
B,14654,2.6000061552622356e-06,3.0105173209449276e-05,-2.750516705418704e-05,0.99964839220047
B,14661,0.0014261695323511958,0.02850440703332424,-0.027078237500973046,0.9964262247085571
C,243,0.6163565516471863,1.759146809577942,-1.1427902579307556,0.9995766878128052
C,24,0.0020611111540347338,0.027690572664141655,-0.02562946151010692,0.9979214072227478
C,214,2.0472438336582854e-05,0.0016594004118815064,-0.0016389279735449236,0.9859738349914551
C,167,0.05327685549855232,0.1269945651292801,-0.07371770963072777,0.9997279047966003
C,289,0.009877464734017849,0.029224153608083725,-0.019346688874065876,0.9995577335357666
C,304,0.0007314576068893075,0.00029931848985143006,0.00043213911703787744,0.9997740983963013
C,302,0.0001964046823559329,0.0038592226337641478,-0.003662817951408215,0.997536301612854
C,276,0.0020490174647420645,0.0009922052267938852,0.0010568122379481792,0.999846339225769
C,382,0.004329219460487366,0.013053251430392265,-0.0087240319699049,0.9995465278625488
C,605,0.11637376993894577,0.023591453209519386,0.09278231672942638,0.9991296529769897
C,595,0.0002354496973566711,0.0008413625182583928,-0.0006059128209017217,0.9994412660598755
C,517,0.004101522732526064,0.007801786996424198,-0.0037002642638981342,0.999901533126831
C,762,0.00037626863922923803,0.0037678058724850416,-0.0033915372332558036,0.9981814622879028
C,817,0.0009794189827516675,0.01861557736992836,-0.017636158387176692,0.996647834777832
C,753,0.00022393747349269688,0.009005052968859673,-0.008781115495366976,0.995030403137207
C,805,0.0104794567450881,0.10713379830121994,-0.09665434155613184,0.9984762072563171
C,909,0.00017397943884134293,0.002066099550575018,-0.001892120111733675,0.9985779523849487
C,928,0.0002676282892934978,0.0028423587791621685,-0.0025747304898686707,0.998073935508728
C,910,7.484316301997751e-05,0.00013945518003311008,-6.461201701313257e-05,0.999516487121582
C,975,0.00042828440200537443,0.0007712131482549012,-0.00034292874624952674,0.9998964071273804
C,1012,0.004148509353399277,0.001844680169597268,0.0023038291838020086,0.9997999668121338
C,1092,0.021328279748558998,0.383615642786026,-0.362287363037467,0.9960846900939941
C,1237,0.00126325199380517,0.005002292804419994,-0.0037390408106148243,0.9995067119598389
C,1188,8.644574336358346e-06,0.0003401123976800591,-0.00033146782334370073,0.9956867694854736
C,1358,0.0001269013009732589,0.007695550099015236,-0.007568648798041977,0.9942029714584351
C,1304,0.0009619672200642526,0.03417566046118736,-0.03321369324112311,0.9944989681243896
C,1353,0.00077853660332039,0.024999940767884254,-0.024221404164563864,0.9947881102561951
C,1284,0.0002684748324099928,0.00974680483341217,-0.009478330001002178,0.9945489168167114
C,1413,3.628479680628516e-05,2.4198712708312087e-05,1.2086084097973071e-05,0.9996732473373413
C,1446,0.005660257302224636,0.0062502003274858,-0.0005899430252611637,0.9999974370002747
C,1489,0.0008505745208822191,0.015324500389397144,-0.014473925868514925,0.9972981810569763
C,1439,0.0001734977849991992,0.008076057769358158,-0.007902559984358959,0.9944421648979187
C,1552,0.001279402757063508,0.002416769741103053,-0.001137366984039545,0.9998608231544495
C,1598,0.0476706400513649,0.42023175954818726,-0.37256111949682236,0.9980034828186035
C,1603,0.00620262511074543,0.017387187108397484,-0.011184561997652054,0.9997496604919434
C,1658,0.0014337023021653295,0.04008489102125168,-0.03865118871908635,0.9953655004501343
C,1686,0.000494454987347126,0.004433322697877884,-0.003938867710530758,0.9983294010162354
C,1688,0.00271733570843935,0.04137350618839264,-0.03865617047995329,0.9975908994674683
C,1743,0.0009804697474464774,0.017797695472836494,-0.016817225725390017,0.9962775111198425
C,1706,1.743079423904419,0.7736555337905884,0.9694238901138306,0.9997968077659607
C,1957,0.0003010781074408442,0.010268889367580414,-0.00996781126013957,0.9952421188354492
C,1839,7.522399425506592,5.0919976234436035,2.4304018020629883,0.9998879432678223
C,2108,0.0070199742913246155,0.07918000966310501,-0.0721600353717804,0.9977589845657349
C,2095,0.007831379771232605,0.033318452537059784,-0.02548707276582718,0.9991739988327026
C,2203,4.5269247493706644e-05,0.001809951150789857,-0.0017646819032961503,0.9910643100738525
C,2247,0.00022088106197770685,0.0003548466193024069,-0.00013396555732470006,0.9999856352806091
C,2182,7.555127012892626e-06,0.000635733304079622,-0.0006281781770667294,0.9999984502792358
C,2225,0.0007398037705570459,8.751311543164775e-05,0.0006522906551253982,0.9990584850311279
C,2276,5.256911754258908e-05,0.00120568519923836,-0.0011531160816957708,0.9985780119895935
C,2282,0.016724873334169388,0.2572563886642456,-0.24053151533007622,0.9972593784332275
C,2279,7.082193769747391e-05,9.074324771063402e-05,-1.992131001316011e-05,0.9998781681060791
C,2291,0.0006247388082556427,0.00538268219679594,-0.004757943388540298,0.9984721541404724
C,2462,2.4134632781169785e-07,3.770196417463012e-05,-3.746061784681842e-05,0.6615095138549805
C,2502,5.386777047533542e-05,0.002253324259072542,-0.0021994564885972068,0.9956870675086975
C,2708,0.013150681741535664,0.15953461825847626,-0.1463839365169406,0.997772753238678
C,2592,0.00011962631106143817,0.0032177262473851442,-0.003098099936323706,0.997118353843689
C,2799,0.0009368587052449584,0.0046195597387850285,-0.00368270103354007,0.9991363883018494
C,2728,0.0005444971029646695,0.009676575660705566,-0.009132078557740897,0.9969851970672607
C,2722,0.0006627590046264231,0.0034576638136059046,-0.0027949048089794815,0.999254584312439
C,2764,1.1950784028158523e-05,0.0012212266447022557,-0.0012092758606740972,0.9949040412902832
C,2879,0.015947353094816208,0.1246037557721138,-0.10865640267729759,0.9982738494873047
C,2910,6.611477147089317e-05,0.0013479545013979077,-0.0012818397299270146,0.9981919527053833
C,2902,0.00028453805134631693,0.013270807452499866,-0.01298626940115355,0.9942000508308411
C,2883,0.00869821384549141,0.1637851446866989,-0.1550869308412075,0.9964206218719482
C,2996,0.00043704104609787464,0.009345884434878826,-0.008908843388780951,0.997498631477356
C,3265,6.508092337753624e-05,0.0008267182274721563,-0.00076163730409462,0.9968704581260681
C,3281,6.0741062043234706e-05,0.0012322150869295,-0.0011714740248862654,0.998207688331604
C,2933,0.0001391966943629086,0.006169884465634823,-0.006030687771271914,0.9944912195205688
C,3449,0.004531970247626305,0.008900400251150131,-0.004368430003523827,0.9998553395271301
C,3527,3.5140190448146313e-05,0.001385875279083848,-0.0013507350886357017,0.9960209727287292
C,3437,5.2508985390886664e-05,0.0037891718093305826,-0.003736662823939696,0.9934041500091553
C,3554,0.00027634893194772303,0.0018649420235306025,-0.0015885930915828794,0.9988505840301514
C,4042,0.0006705495761707425,1.8279642972629517e-05,0.000652269933198113,0.994988203048706
C,3684,6.222326192073524e-06,0.0003775212971959263,-0.0003712989710038528,0.9878347516059875
C,3970,0.061607468873262405,0.9235439300537109,-0.8619364611804485,0.9970190525054932
C,3830,0.006866850890219212,0.010003292001783848,-0.0031364411115646362,0.9999540448188782
C,4240,3.54235589838936e-06,0.0005130613571964204,-0.0005095190012980311,0.9938620924949646
C,4185,0.0001350339880445972,0.00019125791732221842,-5.622392927762121e-05,0.9997786283493042
C,4301,0.02196589857339859,0.016100622713565826,0.005865275859832764,0.9999673366546631
C,4167,0.002251272788271308,0.031125495210289955,-0.028874222422018647,0.9972114562988281
C,4532,0.00010778155410662293,0.0011362810619175434,-0.0010284995078109205,0.9986093044281006
C,4493,0.009573481045663357,0.022766737267374992,-0.013193256221711636,0.9997657537460327
C,4465,1.5514824390411377,3.468318223953247,-1.9168357849121094,0.999711275100708
C,4458,0.0002577602572273463,0.0020168714690953493,-0.001759111211868003,0.9985561966896057
C,4750,0.007343265227973461,0.24460983276367188,-0.2372665675356984,0.9948430061340332
C,4654,0.0036899668630212545,0.010982749983668327,-0.007292783120647073,0.9997211694717407
C,4674,0.011370427906513214,0.04149883985519409,-0.030128411948680878,0.9993914365768433
C,4785,0.0656014010310173,0.019732320681214333,0.04586908034980297,0.9994717240333557
C,4853,0.0031853639520704746,0.009338811971247196,-0.006153448019176722,0.9995567202568054
C,4956,0.0004209208709653467,0.013412188738584518,-0.012991267867619172,0.9962195158004761
C,4833,0.0021095690317451954,0.00608473364263773,-0.003975164610892534,0.9995726943016052
C,4855,0.0016917682951316237,0.049877893179655075,-0.04818612488452345,0.9954767227172852
C,5093,0.5137734413146973,0.0010617492953315377,0.5127116920193657,0.9877368211746216
C,5026,0.05561051890254021,0.19992268085479736,-0.14431216195225716,0.9994174838066101
C,5080,0.00011943747085751966,0.0016857734881341457,-0.001566336017276626,0.9978573322296143
C,5104,0.0005590691580437124,0.000411017332226038,0.0001480518258176744,0.9999688267707825
C,5134,0.0015573006821796298,0.012226739898324013,-0.010669439216144383,0.9983709454536438
C,5145,0.0003864021855406463,0.004021346569061279,-0.003634944383520633,0.9982031583786011
C,5169,0.00012128934031352401,0.0022910628467798233,-0.0021697735064662993,0.9973806142807007
C,5154,0.0003651590377558023,0.00019653064373414963,0.00016862839402165264,0.9999030828475952
C,5371,0.002879857085645199,0.017990801483392715,-0.015110944397747517,0.998740553855896
C,5386,0.00012773896742146462,0.00023046390560921282,-0.0001027249381877482,0.9998513460159302
C,5200,0.0001747703499859199,0.0032766058575361967,-0.003101835507550277,0.9969980716705322
C,5301,5.204434273764491e-05,2.7473108275444247e-05,2.4571234462200664e-05,0.9994902014732361
C,5502,0.0005537623073905706,0.00013257228420116007,0.00042119002318941057,0.9994075298309326
C,5611,0.00020740675972774625,0.0003549694374669343,-0.00014756267773918808,0.9998403787612915
C,5544,7.664089935133234e-05,0.00016292236978188157,-8.628147043054923e-05,0.9998285174369812
C,5617,0.0002745377423707396,0.00021895105601288378,5.55866863578558e-05,0.9999582767486572
C,5683,4.4070963859558105,16.231435775756836,-11.824339389801025,0.9974232912063599
C,5728,0.0011821046937257051,0.002842769492417574,-0.0016606647986918688,0.9997546672821045
C,5758,7.603660924360156e-05,0.006093971896916628,-0.006017935287673026,0.9956314563751221
C,5840,6.0408433455449995e-06,0.00048602971946820617,-0.00047998887612266117,0.9998234510421753
C,6179,0.14293041825294495,0.01675601117312908,0.12617440707981586,0.9986138343811035
C,6112,0.011424004100263119,0.00020939792739227414,0.011214606172870845,0.9955607652664185
C,6069,3.9998726844787598,3.6683568954467773,0.3315157890319824,0.9999969601631165
C,5975,0.00045096990652382374,0.000647971173748374,-0.00019700126722455025,0.999977707862854
C,6219,0.3225337564945221,0.011934199370443821,0.3105995571240783,0.9961994886398315
C,6336,0.0017302505439147353,0.004384052474051714,-0.0026538019301369786,0.9997020363807678
C,6203,8.18849730421789e-05,2.3270342808245914e-06,7.955793876135431e-05,0.9958334565162659
C,6299,0.0035946937277913094,0.00011026731226593256,0.003484426415525377,0.9967538714408875
C,6448,0.000372872716980055,0.003884971607476473,-0.003512098890496418,0.9985569715499878
C,6531,3.4636086638784036e-05,0.0012080816086381674,-0.0011734455219993833,0.9972262382507324
C,6561,0.011773437261581421,0.06606723368167877,-0.05429379642009735,0.9991070032119751
C,6497,0.0051395585760474205,0.03735025227069855,-0.03221069369465113,0.9988745450973511
C,6974,0.003056087763980031,0.00323918042704463,-0.00018309266306459904,0.9999987483024597
C,6759,0.00014926344738341868,0.004111750982701778,-0.00396248753531836,0.9963170289993286
C,6796,0.3163209855556488,0.3810085952281952,-0.06468760967254639,0.9999865889549255
C,6729,0.00024454828235320747,0.004971338901668787,-0.0047267906193155795,0.9961413145065308
C,7143,0.0002564812602940947,0.006031557451933622,-0.005775076191639528,0.9958750009536743
C,7292,0.00041484105167910457,0.02477974258363247,-0.024364901531953365,0.9934536218643188
C,7210,0.0014747263630852103,0.01146367285400629,-0.00998894649092108,0.9984925985336304
C,7238,0.0022610549349337816,0.038767941296100616,-0.036506886361166835,0.9968358874320984
C,7621,0.0004721505392808467,0.003832703223451972,-0.0033605526841711253,0.9984487891197205
C,7552,1.6327887351508252e-05,0.0007265857420861721,-0.0007102578547346639,0.9899276494979858
C,7625,5.181249798624776e-05,0.0048135193064808846,-0.004761706808494637,0.9945524334907532
C,7578,0.0032954909838736057,0.020420227199792862,-0.017124736215919256,0.9989563226699829
C,7663,0.0002949903137050569,0.004775089677423239,-0.004480099363718182,0.9974520802497864
C,7721,0.005811871960759163,0.030892839655280113,-0.02508096769452095,0.9991166591644287
C,7690,5.848054206580855e-05,0.001353464787825942,-0.0012949842457601335,0.9970053434371948
C,7708,7.584749982925132e-05,0.0034696103539317846,-0.0033937628541025333,0.996149480342865
C,7908,0.0007861368940211833,0.005288575775921345,-0.0045024388819001615,0.998676598072052
C,8174,0.0004459177434910089,0.003057099413126707,-0.002611181669635698,0.9990460276603699
C,7862,5.102168142911978e-05,0.00028433126863092184,-0.00023330958720180206,0.9991400241851807
C,7935,0.00572965620085597,0.011107624508440495,-0.005377968307584524,0.999866783618927
C,8321,0.0001187819434562698,0.0034212174359709024,-0.0033024354925146326,0.997442364692688
C,8369,0.011550536379218102,0.15825633704662323,-0.14670580066740513,0.9973913431167603
C,8364,0.003424784168601036,0.028953300788998604,-0.025528516620397568,0.9985160231590271
C,8351,0.000505058269482106,0.03153344988822937,-0.031028391618747264,0.993532657623291
C,8531,7.131417078198865e-05,0.000338838406605646,-0.00026752423582365736,0.9995011687278748
C,8404,0.010671949945390224,0.04993746802210808,-0.039265518076717854,0.9990571141242981
C,8413,0.3888099491596222,3.9223203659057617,-3.5335104167461395,0.9973442554473877
C,8418,0.0018311223248019814,0.001600809977389872,0.00023031234741210938,0.9999955296516418
C,8576,0.00469755195081234,0.03265613690018654,-0.0279585849493742,0.9987248778343201
C,8582,0.004784075543284416,0.0717528909444809,-0.06696881540119648,0.9970074892044067
C,8561,0.003970788326114416,0.00305520580150187,0.000915582524612546,0.9999780654907227
C,8578,0.011349785141646862,0.008144824765622616,0.003204960376024246,0.9999642968177795
C,8786,0.005137694999575615,0.0016889512771740556,0.0034487437224015594,0.9995766282081604
C,8640,0.01531256828457117,0.3239639699459076,-0.3086514016613364,0.9959303140640259
C,8652,0.00556982634589076,0.06338196992874146,-0.057812143582850695,0.9978014230728149
C,8799,0.00011622978490777314,2.522988688724581e-05,9.099989802052733e-05,0.9994138479232788
C,9093,2.7503331239131512e-06,5.20782959938515e-05,-4.9327962869938347e-05,0.9944490194320679
C,9104,0.0003033980028703809,0.00019040350161958486,0.00011299450125079602,0.9999130964279175
C,8964,0.00017267937073484063,0.000590398907661438,-0.00041771953692659736,0.9997373819351196
C,9189,0.00017661073070485145,0.0010825305944308639,-0.0009059198637260124,0.9990792274475098
C,9324,0.19642791152000427,0.1964685618877411,-4.0650367736816406e-05,1.0
C,9315,0.006779955234378576,0.0001383027556585148,0.0066416524787200615,0.9947733879089355
C,9340,0.00039315465255640447,0.0021763986442238092,-0.0017832439916674048,0.9988818168640137
C,9317,0.00014576975081581622,0.0002552212681621313,-0.00010945151734631509,0.9998506307601929
C,9369,8.914568752516061e-05,0.0004987690481357276,-0.00040962336061056703,0.9982463717460632
C,9413,0.0015920961741358042,0.005334991496056318,-0.003742895321920514,0.9995123744010925
C,9393,5.9360219893278554e-05,0.00088458601385355,-0.0008252257939602714,0.9976215958595276
C,9386,0.011562689207494259,0.0002548598567955196,0.01130782935069874,0.9955261945724487
C,9622,0.0005225380882620811,0.0020433019381016493,-0.0015207638498395681,0.9993411898612976
C,9479,0.0687979981303215,0.1929333359003067,-0.1241353377699852,0.9995965957641602
C,9488,0.00032768677920103073,0.0008721144986338913,-0.0005444277194328606,0.9997596740722656
C,9603,0.001150987227447331,0.0008628581999801099,0.000288129027467221,0.9999625086784363
C,9771,0.0025243405252695084,0.0027445366140455008,-0.0002201960887759924,0.9999987483024597
C,9726,0.0005456237122416496,0.006998830009251833,-0.006453206297010183,0.9980764389038086
C,9822,7.746745541226119e-05,0.004504477139562368,-0.004427009684150107,0.9951235055923462
C,9682,0.0008856752538122237,0.025322115048766136,-0.024436439794953912,0.99639892578125
C,9967,0.002087063156068325,4.955430995323695e-05,0.002037508846115088,0.9962978363037109
C,9917,0.0017930623143911362,0.008539610542356968,-0.006746548227965832,0.9990671277046204
C,9858,0.00771627202630043,0.11069373041391373,-0.1029774583876133,0.9977935552597046
C,9904,10.935542106628418,19.147565841674805,-8.212023735046387,0.999030351638794
C,10055,11.600156784057617,12.399334907531738,-0.7991781234741211,0.9999922513961792
C,10030,0.0006111286347731948,0.008606898598372936,-0.007995769963599741,0.9980920553207397
C,10087,0.0018968475051224232,0.002969214925542474,-0.0010723674204200506,0.9999282360076904
C,10052,0.0002122668083757162,0.00010957523045362905,0.00010269157792208716,0.999845027923584
C,10134,0.00036280756467022,0.014007761143147945,-0.013644953578477725,0.9938895106315613
C,10244,0.00010830030078068376,0.0019932277500629425,-0.0018849274492822587,0.997520923614502
C,10203,3.812276918324642e-05,0.0008788745035417378,-0.0008407517343584914,0.9917623400688171
C,10305,0.0013834463898092508,0.01577315293252468,-0.01438970654271543,0.9977994561195374
C,10321,9.693063475424424e-05,0.005348483100533485,-0.005251552465779241,0.9945480227470398
C,10332,0.02163822017610073,0.6652205586433411,-0.6435823384672403,0.9947854280471802
C,10333,0.043736204504966736,0.23278866708278656,-0.18905246257781982,0.998991072177887
C,10360,0.00018412602366879582,0.0012216001050546765,-0.0010374740813858807,0.9987134337425232
C,10392,1.211801290512085,1.8468009233474731,-0.6349996328353882,0.9999364018440247
C,10389,0.3761936128139496,2.5840320587158203,-2.2078384459018707,0.9982213973999023
C,10409,0.004094146657735109,0.04632307589054108,-0.04222892923280597,0.997484564781189
C,10414,0.0371767096221447,0.9009443521499634,-0.8637676425278187,0.9939163327217102
C,10570,0.03277946636080742,0.0015675609465688467,0.031211905414238572,0.9966450929641724
C,10556,0.05407094210386276,0.09200162440538406,-0.0379306823015213,0.9999017715454102
C,10445,0.0008405265980400145,0.004359791055321693,-0.003519264457281679,0.9991135597229004
C,10427,1.3107143640518188,3.611659049987793,-2.300944685935974,0.9995158910751343
C,10586,7.681173883611336e-05,0.0017213195096701384,-0.001644507770834025,0.9965639114379883
C,10574,0.00041896579205058515,0.002970683155581355,-0.00255171736353077,0.9984418153762817
C,10578,4.100917431060225e-05,0.001593646127730608,-0.0015526369534200057,0.9984108805656433
C,10597,1.6695159501978196e-05,0.0007758520077914,-0.0007591568482894218,0.9908123016357422
C,10624,4.951999653712846e-05,0.0031800793949514627,-0.0031305593984143343,0.9918083548545837
C,10618,0.0473303496837616,0.14790461957454681,-0.10057426989078522,0.9994698762893677
C,10628,3.5166860925528454e-06,9.939449955709279e-05,-9.587781346453994e-05,0.9855788946151733
C,10636,0.006613345351070166,0.06670746952295303,-0.06009412417188287,0.9977294206619263
C,10729,0.00036392107722349465,0.00812422763556242,-0.007760306558338925,0.9965856075286865
C,10705,0.0026743717025965452,5.648884689435363e-05,0.0026178828557021916,0.9956782460212708
C,10723,0.0006301716202870011,0.00014864398690406233,0.0004815276333829388,0.9994016289710999
C,10679,0.018683314323425293,0.05397501587867737,-0.035291701555252075,0.9995797872543335
C,10804,0.0016821494791656733,0.00043771645869128406,0.0012444330204743892,0.9994952082633972
C,10772,0.0012407576432451606,0.0037504779174923897,-0.002509720274247229,0.9997179508209229
C,10782,0.0013489131815731525,0.012773260474205017,-0.011424347292631865,0.9987454414367676
C,10784,1.7255648344871588e-05,8.45520626171492e-05,-6.729641427227762e-05,0.9939866662025452
C,10884,6.436615876737051e-06,0.0002021459658863023,-0.00019570935000956524,0.9935088157653809
C,10816,0.0009491813834756613,0.0019722816068679094,-0.0010231002233922482,0.9998395442962646
C,10900,0.0008788463310338557,0.0001468632835894823,0.0007319830474443734,0.9990113973617554
C,10855,5.41851977686747e-06,0.00026572917704470456,-0.0002603106572678371,0.9898439645767212
C,10915,2.9619832275784574e-05,0.0005452437908388674,-0.0005156239585630829,0.9986709356307983
C,10967,0.0017096111550927162,0.0011347165564075112,0.000574894598685205,0.9999656081199646
C,10923,0.0001381360925734043,0.010882475413382053,-0.010744339320808649,0.9911060333251953
C,10933,8.043179695960134e-05,0.00025108931004069746,-0.0001706575130810961,0.9998886585235596
C,11310,9.086293721338734e-05,0.0010331942467018962,-0.0009423313094885089,0.9974809885025024
C,11212,0.009131375700235367,0.08571496605873108,-0.07658359035849571,0.997941255569458
C,11173,0.00025406834902241826,0.0178216602653265,-0.01756759191630408,0.9924650192260742
C,11431,0.009391938336193562,0.06045759841799736,-0.0510656600818038,0.9986364245414734
C,11482,0.03814930468797684,0.03829333558678627,-0.00014403089880943298,1.0
C,11513,0.007930826395750046,0.08743096888065338,-0.07950014248490334,0.9979203343391418
C,11490,0.017524566501379013,0.2563773989677429,-0.2388528324663639,0.9974503517150879
C,11520,0.13028398156166077,0.028202559798955917,0.10208142176270485,0.9992446899414062
C,11563,0.0003875452093780041,0.005149724427610636,-0.004762179218232632,0.9980065822601318
C,11576,0.0018201626371592283,0.013117206282913685,-0.011297043645754457,0.9988867044448853
C,11546,0.9442277550697327,6.402825355529785,-5.4585976004600525,0.9978543519973755
C,11570,0.006756206043064594,0.12639540433883667,-0.11963919829577208,0.996342658996582
C,11634,2.423213481903076,6.800909613957629e-05,2.4231454728069366,0.9494004249572754
C,11598,0.001023277174681425,0.0007136872154660523,0.0003095899592153728,0.999930202960968
C,11588,0.0016141298692673445,0.006629891227930784,-0.00501576135866344,0.999504566192627
C,11610,0.00011192400415893644,0.00531048746779561,-0.005198563463636674,0.9945204854011536
C,11824,5.810636594105745e-06,0.0005552246002480388,-0.000549413963653933,0.9995788931846619
C,11772,5.113521410748945e-07,0.0004113627364858985,-0.0004108513843448236,0.6519417762756348
C,11803,1.2443516425264534e-05,0.0015615657903254032,-0.0015491222739001387,0.9925658702850342
C,11761,0.0059462646022439,0.0781315341591835,-0.0721852695569396,0.9971842169761658
C,11924,0.006469978019595146,0.0005228975787758827,0.0059470804408192635,0.997893214225769
C,11917,2.699065817068913e-06,0.0002285980444867164,-0.00022589897866964748,0.9955224990844727
C,11907,0.002705747727304697,0.06627891957759857,-0.06357317185029387,0.995846152305603
C,11923,0.0007971189916133881,0.050729792565107346,-0.04993267357349396,0.992266058921814
C,12104,0.00038780338945798576,0.003523790743201971,-0.0031359873537439853,0.9982335567474365
C,11946,5.556758878810797e-06,0.0006036462727934122,-0.0005980895139146014,0.9745079874992371
C,12170,0.004115576855838299,0.004670203197747469,-0.0005546263419091702,0.9999959468841553
C,11956,0.0008085571462288499,0.024008838459849358,-0.023200281313620508,0.9966975450515747
C,12216,7.934247696539387e-05,0.00013616545766126364,-5.6822980695869774e-05,0.9999935030937195
C,12199,0.0026615906972438097,0.022064857184886932,-0.019403266487643123,0.9985288381576538
C,12192,0.00011015064228558913,0.0013728765770792961,-0.001262725934793707,0.997917890548706
C,12193,0.0005597308045253158,0.0012904016766697168,-0.0007306708721444011,0.9997447729110718
C,12318,0.012343277223408222,4.375286880531348e-05,0.012299524354602909,0.9894251823425293
C,12327,0.00035730519448406994,5.087840236228658e-06,0.0003522173542478413,0.9999988079071045
C,12300,0.18330879509449005,2.0815034531551646e-06,0.1833067135910369,0.9401768445968628
